date,tweet_count_[geral]_Bolsonaro,reply_mean_[geral]_Bolsonaro,retweet_mean_[geral]_Bolsonaro,favorite_mean_[geral]_Bolsonaro,nps_mean_[geral]_Bolsonaro,tweet_count_[ciência-e-tecnologia]_Bolsonaro,reply_mean_[ciência-e-tecnologia]_Bolsonaro,retweet_mean_[ciência-e-tecnologia]_Bolsonaro,favorite_mean_[ciência-e-tecnologia]_Bolsonaro,nps_mean_[ciência-e-tecnologia]_Bolsonaro,tweet_count_[saúde]_Bolsonaro,reply_mean_[saúde]_Bolsonaro,retweet_mean_[saúde]_Bolsonaro,favorite_mean_[saúde]_Bolsonaro,nps_mean_[saúde]_Bolsonaro,tweet_count_[eleições]_Bolsonaro,reply_mean_[eleições]_Bolsonaro,retweet_mean_[eleições]_Bolsonaro,favorite_mean_[eleições]_Bolsonaro,nps_mean_[eleições]_Bolsonaro,tweet_count_[segurança-e-direitos-humanos]_Bolsonaro,reply_mean_[segurança-e-direitos-humanos]_Bolsonaro,retweet_mean_[segurança-e-direitos-humanos]_Bolsonaro,favorite_mean_[segurança-e-direitos-humanos]_Bolsonaro,nps_mean_[segurança-e-direitos-humanos]_Bolsonaro,tweet_count_[costumes]_Bolsonaro,reply_mean_[costumes]_Bolsonaro,retweet_mean_[costumes]_Bolsonaro,favorite_mean_[costumes]_Bolsonaro,nps_mean_[costumes]_Bolsonaro,tweet_count_[economia]_Bolsonaro,reply_mean_[economia]_Bolsonaro,retweet_mean_[economia]_Bolsonaro,favorite_mean_[economia]_Bolsonaro,nps_mean_[economia]_Bolsonaro,tweet_count_[política-externa]_Bolsonaro,reply_mean_[política-externa]_Bolsonaro,retweet_mean_[política-externa]_Bolsonaro,favorite_mean_[política-externa]_Bolsonaro,nps_mean_[política-externa]_Bolsonaro,tweet_count_[meio-ambiente-e-agricultura]_Bolsonaro,reply_mean_[meio-ambiente-e-agricultura]_Bolsonaro,retweet_mean_[meio-ambiente-e-agricultura]_Bolsonaro,favorite_mean_[meio-ambiente-e-agricultura]_Bolsonaro,nps_mean_[meio-ambiente-e-agricultura]_Bolsonaro,tweet_count_[educação]_Bolsonaro,reply_mean_[educação]_Bolsonaro,retweet_mean_[educação]_Bolsonaro,favorite_mean_[educação]_Bolsonaro,nps_mean_[educação]_Bolsonaro,tweet_count_[outros]_Bolsonaro,reply_mean_[outros]_Bolsonaro,retweet_mean_[outros]_Bolsonaro,favorite_mean_[outros]_Bolsonaro,nps_mean_[outros]_Bolsonaro,tweet_count_[justiça]_Bolsonaro,reply_mean_[justiça]_Bolsonaro,retweet_mean_[justiça]_Bolsonaro,favorite_mean_[justiça]_Bolsonaro,nps_mean_[justiça]_Bolsonaro,tweet_count_[geral]_Lula,reply_mean_[geral]_Lula,retweet_mean_[geral]_Lula,favorite_mean_[geral]_Lula,nps_mean_[geral]_Lula,tweet_count_[ciência-e-tecnologia]_Lula,reply_mean_[ciência-e-tecnologia]_Lula,retweet_mean_[ciência-e-tecnologia]_Lula,favorite_mean_[ciência-e-tecnologia]_Lula,nps_mean_[ciência-e-tecnologia]_Lula,tweet_count_[saúde]_Lula,reply_mean_[saúde]_Lula,retweet_mean_[saúde]_Lula,favorite_mean_[saúde]_Lula,nps_mean_[saúde]_Lula,tweet_count_[eleições]_Lula,reply_mean_[eleições]_Lula,retweet_mean_[eleições]_Lula,favorite_mean_[eleições]_Lula,nps_mean_[eleições]_Lula,tweet_count_[segurança-e-direitos-humanos]_Lula,reply_mean_[segurança-e-direitos-humanos]_Lula,retweet_mean_[segurança-e-direitos-humanos]_Lula,favorite_mean_[segurança-e-direitos-humanos]_Lula,nps_mean_[segurança-e-direitos-humanos]_Lula,tweet_count_[costumes]_Lula,reply_mean_[costumes]_Lula,retweet_mean_[costumes]_Lula,favorite_mean_[costumes]_Lula,nps_mean_[costumes]_Lula,tweet_count_[economia]_Lula,reply_mean_[economia]_Lula,retweet_mean_[economia]_Lula,favorite_mean_[economia]_Lula,nps_mean_[economia]_Lula,tweet_count_[política-externa]_Lula,reply_mean_[política-externa]_Lula,retweet_mean_[política-externa]_Lula,favorite_mean_[política-externa]_Lula,nps_mean_[política-externa]_Lula,tweet_count_[meio-ambiente-e-agricultura]_Lula,reply_mean_[meio-ambiente-e-agricultura]_Lula,retweet_mean_[meio-ambiente-e-agricultura]_Lula,favorite_mean_[meio-ambiente-e-agricultura]_Lula,nps_mean_[meio-ambiente-e-agricultura]_Lula,tweet_count_[educação]_Lula,reply_mean_[educação]_Lula,retweet_mean_[educação]_Lula,favorite_mean_[educação]_Lula,nps_mean_[educação]_Lula,tweet_count_[outros]_Lula,reply_mean_[outros]_Lula,retweet_mean_[outros]_Lula,favorite_mean_[outros]_Lula,nps_mean_[outros]_Lula,tweet_count_[justiça]_Lula,reply_mean_[justiça]_Lula,retweet_mean_[justiça]_Lula,favorite_mean_[justiça]_Lula,nps_mean_[justiça]_Lula
2021-05-22,19.0,2860.75,8178.0,44882.0,60.72,5.0,2.0,7.0,1.0,5.0,7.0,1188.5,3828.0,21335.5,24.73,4.0,3.0,6.0,6.0,1.0,6.0,5.0,7.0,6.0,0.0,3.0,0.0,2.0,2.0,4.0,6.0,2.0,5.0,1.0,5.0,4.0,8.0,8.0,0.0,8.0,6.0,6.0,4.0,4.0,7.0,7.0,3.0,4.0,9.0,4.0,7.0,0.0,9.0,3.0,9.0,5.0,9.0,7.0,7.0,1.0,16.0,1364.33,2192.0,21819.33,53.05,1.0,1.0,3.0,9.0,6.0,10.0,1668.0,2348.0,28079.0,20.3,9.0,9.0,7.0,3.0,9.0,7.0,6.0,2.0,2.0,6.0,7.0,8.0,7.0,3.0,3.0,2.0,9.0,1.0,6.0,8.0,7.0,1.0,3.0,0.0,5.0,9.0,6.0,3.0,2.0,3.0,5.0,6.0,3.0,9.0,5.0,5.0,1.0,9.0,7.0,7.0,9.0,3.0,3.0,7.0,1.0
2021-05-23,13.0,3741.0,8529.33,50585.0,42.6,3.0,4.0,1.0,6.0,1.0,1.0,1565.0,5518.0,27610.0,37.27,0.0,3.0,2.0,8.0,1.0,2.0,3.0,0.0,5.0,8.0,6.0,0.0,3.0,2.0,7.0,5.0,3.0,6.0,6.0,5.0,6.0,5.0,9.0,5.0,9.0,8.0,7.0,0.0,1.0,1.0,2.0,2.0,6.0,2.0,5.0,9.0,8.0,2.0,6.0,2.0,2.0,1.0,8.0,7.0,7.0,10.0,504.0,1591.8,12961.6,52.45,2.0,4.0,0.0,5.0,2.0,10.0,466.0,1704.0,25459.0,61.79,5.0,7.0,0.0,6.0,1.0,1.0,8.0,1.0,8.0,6.0,10.0,274.0,1007.5,15837.5,70.17,7.0,9.0,8.0,3.0,0.0,5.0,3.0,4.0,4.0,9.0,6.0,1.0,5.0,9.0,6.0,7.0,5.0,0.0,7.0,4.0,4.0,5.0,1.0,0.0,5.0,8.0,8.0,7.0,2.0,3.0
2021-05-24,7.0,2790.5,7051.25,50815.25,49.27,5.0,3.0,1.0,5.0,6.0,1.0,101.0,627.0,3533.0,19.0,2.0,3.0,6.0,5.0,4.0,2.0,1.0,1.0,2.0,2.0,0.0,8.0,2.0,8.0,9.0,1.0,1.0,3.0,4.0,5.0,4.0,3.0,1.0,1.0,4.0,2.0,5.0,1.0,4.0,9.0,8.0,2.0,8.0,4.0,4.0,0.0,6.0,6.0,7.0,2.0,6.0,6.0,7.0,7.0,6.0,10.0,559.6,1529.4,9700.6,49.03,8.0,4.0,5.0,7.0,1.0,5.0,539.0,595.0,7916.0,16.869999999999997,0.0,3.0,0.0,6.0,5.0,6.0,8.0,0.0,1.0,9.0,9.0,9.0,7.0,0.0,5.0,3.0,5.0,4.0,4.0,5.0,6.0,7.0,5.0,9.0,6.0,7.0,0.0,1.0,2.0,9.0,4.0,3.0,0.0,3.0,4.0,6.0,539.0,599.0,7924.0,18.87,2.0,7.0,4.0,2.0,3.0
2021-05-25,14.0,4654.75,5144.5,29246.75,37.510000000000005,0.0,4.0,6.0,3.0,4.0,11.0,698.33,3256.33,18781.67,52.11,6.0,6.0,3.0,7.0,7.0,9.0,2.0,7.0,9.0,1.0,3.0,280.0,1465.0,9216.0,37.99,6.0,8.0,8.0,0.0,7.0,5.0,7.0,0.0,8.0,7.0,0.0,5.0,8.0,1.0,7.0,4.0,3.0,2.0,3.0,9.0,2.0,7.0,6.0,8.0,4.0,3.0,3.0,1.0,2.0,8.0,14.0,1701.86,3024.57,33102.43,52.75,5.0,0.0,1.0,7.0,1.0,1.0,9.0,3.0,6.0,5.0,9.0,1895.0,2793.0,39773.0,22.48,6.0,9.0,9.0,3.0,3.0,8.0,9.0,9.0,8.0,3.0,2.0,3939.0,5595.0,69492.0,22.08,8.0,0.0,4.0,7.0,0.0,6.0,8.0,6.0,7.0,0.0,4.0,5.0,6.0,1.0,4.0,3.0,3.0,5.0,1.0,7.0,5.0,63.0,227.0,1391.0,29.31
2021-05-26,8.0,2594.8,8548.6,41028.2,62.05,6.0,5.0,0.0,4.0,6.0,6.0,1404.5,3982.5,20064.0,30.7,5.0,8.0,4.0,6.0,5.0,8.0,409.0,1666.0,9203.0,32.82,2.0,7.0,6.0,6.0,8.0,2.0,1.0,6.0,3.0,4.0,5.0,6.0,9.0,2.0,6.0,1.0,4.0,3.0,7.0,3.0,1.0,5.0,3.0,5.0,8.0,7.0,4.0,7.0,7.0,7.0,1.0,6.0,4.0,4.0,8.0,16.0,954.14,1581.4299999999998,17436.43,70.45,10.0,18.0,185.0,1889.0,151.36,3.0,6.0,9.0,6.0,6.0,9.0,0.0,3.0,7.0,1.0,7.0,8.0,5.0,6.0,4.0,7.0,390.0,1265.0,15890.0,53.76,11.0,57.5,260.0,2829.0,101.62,4.0,3.0,0.0,2.0,6.0,9.0,4.0,2.0,7.0,7.0,6.0,6.0,6.0,4.0,6.0,9.0,0.0,4.0,1.0,4.0,5.0,5.0,1.0,4.0,4.0
2021-05-27,16.0,1536.12,5082.25,30754.38,57.760000000000005,0.0,9.0,6.0,0.0,9.0,14.0,1233.6,3579.6,21422.2,52.46,1.0,4.0,6.0,0.0,9.0,7.0,508.0,1302.0,7001.0,22.54,4.0,0.0,9.0,2.0,7.0,8.0,2727.0,7090.0,38740.0,17.85,0.0,0.0,8.0,8.0,2.0,2.0,7.0,2.0,2.0,8.0,6.0,7.0,5.0,9.0,3.0,2.0,7.0,0.0,8.0,0.0,5.0,8.0,1.0,7.0,2.0,31.0,1258.81,3210.25,25792.94,48.99,6.0,4.0,9.0,3.0,7.0,10.0,609.5,1707.0,17320.5,35.95,4.0,7.0,7.0,4.0,3.0,6.0,1.0,2.0,6.0,3.0,11.0,136.0,521.0,5625.0,42.27,10.0,306.0,993.0,8959.0,32.92,4.0,4.0,1.0,7.0,9.0,9.0,5.0,5.0,5.0,7.0,4.0,6.0,2.0,2.0,3.0,5.0,358.0,1611.0,14439.0,48.69,7.0,6.0,6.0,8.0,3.0
2021-05-28,8.0,1836.0,4850.25,38889.75,56.66,0.0,8.0,7.0,5.0,1.0,4.0,1137.67,2982.67,15297.33,39.260000000000005,4.0,1.0,0.0,9.0,9.0,5.0,7.0,6.0,1.0,2.0,1.0,1.0,1.0,6.0,9.0,5.0,1.0,6.0,9.0,1.0,7.0,0.0,1.0,6.0,5.0,4.0,0.0,9.0,7.0,6.0,5.0,4.0,1.0,9.0,0.0,8.0,4.0,9.0,9.0,0.0,7.0,8.0,8.0,2.0,5.0,15.0,3109.43,5853.86,49083.0,28.58,1.0,5267.0,7969.0,78281.0,16.37,5.0,2798.8,5660.2,48621.6,28.81,4.0,2.0,9.0,0.0,7.0,4.0,5272.0,7965.0,78276.0,24.37,2.0,4.0,1.0,5.0,0.0,9.0,3305.0,6897.25,59694.75,37.13,9.0,7.0,0.0,9.0,1.0,5.0,3.0,4.0,1.0,6.0,0.0,7.0,3.0,6.0,9.0,3.0,989.0,1283.0,18222.0,21.77,5.0,8.0,3.0,4.0,2.0
2021-05-29,9.0,4516.0,8593.0,48384.0,35.79,5.0,9.0,8.0,7.0,2.0,9.0,121.0,1004.0,5864.0,20.0,0.0,9.0,3.0,9.0,2.0,4.0,5.0,3.0,3.0,2.0,4.0,3.0,4.0,1.0,1.0,0.0,8.0,7.0,9.0,4.0,2.0,8.0,6.0,7.0,5.0,3.0,9.0,9.0,4.0,8.0,8.0,7.0,7.0,5.0,2.0,0.0,6.0,6.0,6.0,1.0,2.0,8.0,2.0,4.0,0.0,6.0,274.0,657.0,4530.0,7.0,0.0,3.0,6.0,4.0,3.0,7.0,6.0,2.0,0.0,6.0,2.0,1.0,8.0,3.0,0.0,5.0,8.0,7.0,9.0,4.0,3.0,0.0,7.0,6.0,4.0,0.0,8.0,2.0,9.0,8.0,6.0,6.0,5.0,9.0,8.0,6.0,2.0,2.0,1.0,7.0,7.0,2.0,7.0,8.0,2.0,5.0,5.0,5.0,2.0,5.0,4.0,9.0,5.0,0.0,9.0
2021-05-30,6.0,3158.67,5265.67,45277.0,58.43,2.0,1.0,6.0,3.0,7.0,5.0,1875.0,3419.0,17107.0,29.78,5.0,5.0,9.0,2.0,0.0,2.0,0.0,4.0,9.0,5.0,2.0,1.0,9.0,7.0,8.0,4.0,9.0,3.0,0.0,8.0,3.0,8.0,0.0,8.0,4.0,2.0,3.0,2.0,1.0,9.0,8.0,1.0,4.0,6.0,3.0,7.0,5.0,0.0,7.0,7.0,1.0,5.0,8.0,9.0,4.0,11.0,292.0,1000.0,3752.0,29.0,8.0,4.0,1.0,9.0,4.0,0.0,1.0,8.0,6.0,5.0,3.0,3.0,7.0,5.0,9.0,6.0,7.0,9.0,0.0,7.0,9.0,1.0,1.0,9.0,8.0,9.0,8.0,7.0,1.0,2.0,5.0,2.0,9.0,8.0,4.0,6.0,6.0,2.0,4.0,7.0,5.0,5.0,3.0,0.0,7.0,1.0,7.0,9.0,2.0,3.0,2.0,8.0,3.0,3.0,5.0
2021-05-31,11.0,2845.0,8424.0,37063.0,34.28,9.0,3.0,0.0,4.0,1.0,11.0,176.0,959.0,4903.0,20.0,4.0,3.0,5.0,2.0,0.0,0.0,2.0,5.0,1.0,1.0,1.0,8.0,8.0,7.0,7.0,9.0,3.0,9.0,3.0,1.0,2.0,5.0,9.0,3.0,0.0,1.0,3.0,3.0,6.0,0.0,6.0,8.0,1.0,9.0,3.0,0.0,7.0,3.0,3.0,1.0,2.0,4.0,8.0,9.0,5.0,8.0,840.5,1029.5,7540.0,15.87,5.0,5.0,5.0,9.0,3.0,6.0,508.5,537.5,4549.0,8.87,6.0,2.0,4.0,6.0,6.0,6.0,3.0,5.0,4.0,3.0,1.0,1.0,8.0,4.0,4.0,2.0,8.0,4.0,6.0,1.0,4.0,6.0,3.0,8.0,9.0,0.0,3.0,6.0,6.0,6.0,5.0,6.0,9.0,3.0,8.0,0.0,1.0,7.0,6.0,0.0,3.0,7.0,5.0,6.0,2.0
2021-06-01,9.0,3794.0,9683.0,50637.25,61.92,3.0,9.0,1.0,4.0,3.0,10.0,1768.5,6051.5,34438.0,42.17,1.0,1.0,4.0,2.0,4.0,5.0,4.0,2.0,4.0,3.0,4.0,2318.0,6712.0,33304.0,26.32,2.0,1051.0,4058.0,24121.0,35.02,4.0,9.0,9.0,4.0,4.0,4.0,2.0,0.0,3.0,1.0,7.0,2.0,0.0,7.0,9.0,9.0,2.0,5.0,0.0,7.0,8.0,6.0,3.0,2.0,3.0,15.0,886.75,1490.5,8690.75,40.54,3.0,2.0,8.0,7.0,4.0,2.0,191.0,543.0,3974.5,25.42,2.0,3.0,5.0,2.0,2.0,9.0,0.0,6.0,1.0,0.0,1.0,7.0,4.0,5.0,2.0,0.0,4.0,4.0,5.0,7.0,6.0,7.0,7.0,0.0,4.0,0.0,7.0,6.0,2.0,8.0,2.0,8.0,6.0,7.0,7.0,3.0,188.0,442.0,3029.0,21.89,2.0,1.0,7.0,8.0,4.0
2021-06-02,14.0,4286.4,7648.0,44035.2,47.95,1.0,0.0,4.0,6.0,2.0,4.0,1604.67,5295.67,26530.67,24.53,3.0,0.0,0.0,8.0,6.0,1.0,5.0,4.0,5.0,8.0,1.0,1309.0,2103.0,10938.0,12.97,5.0,1318.0,3873.0,18152.0,23.76,1.0,3.0,6.0,6.0,2.0,2.0,2.0,7.0,8.0,0.0,5.0,7.0,5.0,6.0,7.0,1.0,3.0,6.0,4.0,9.0,2.0,6.0,6.0,9.0,2.0,11.0,812.5,1499.0,11223.5,45.99,6.0,9.0,2.0,9.0,0.0,1.0,2.0,3.0,9.0,7.0,0.0,8.0,5.0,7.0,9.0,0.0,8.0,3.0,3.0,0.0,0.0,7.0,3.0,0.0,1.0,4.0,5.0,3.0,9.0,7.0,4.0,2.0,7.0,0.0,0.0,5.0,4.0,5.0,1.0,1.0,0.0,4.0,6.0,3.0,1.0,2.0,6.0,9.0,2.0,7.0,9.0,3.0,3.0,0.0,5.0
2021-06-03,7.0,4621.4,10778.6,41602.8,36.96,5.0,1.0,3.0,0.0,8.0,1.0,3960.0,10404.0,42808.0,25.41,9.0,0.0,2.0,1.0,7.0,3.0,9.0,6.0,8.0,7.0,7.0,5.0,0.0,8.0,0.0,1.0,3.0,2.0,1.0,5.0,5.0,8250.0,11762.0,56242.0,8.25,3.0,3.0,5.0,5.0,7.0,2.0,4.0,5.0,1.0,0.0,4.0,9.0,3.0,1.0,4.0,5.0,8.0,4.0,4.0,0.0,15.0,470.0,1054.0,3856.0,14.0,1.0,5.0,9.0,5.0,9.0,2.0,9.0,5.0,0.0,2.0,6.0,1.0,9.0,6.0,2.0,0.0,2.0,8.0,2.0,3.0,4.0,7.0,2.0,8.0,8.0,7.0,5.0,2.0,3.0,9.0,9.0,3.0,3.0,5.0,2.0,8.0,1.0,5.0,5.0,8.0,6.0,8.0,3.0,9.0,2.0,6.0,9.0,1.0,9.0,6.0,3.0,8.0,6.0,9.0,2.0
2021-06-04,15.0,1612.33,7839.67,43284.83,72.64,7.0,2.0,2.0,1.0,9.0,9.0,943.0,4152.75,25349.75,55.38,0.0,7.0,0.0,2.0,6.0,8.0,247.0,2098.0,12615.0,62.77,0.0,0.0,0.0,5.0,9.0,5.0,290.0,1948.0,11763.0,53.42,6.0,6.0,9.0,1.0,5.0,11.0,263.5,2023.5,12190.5,60.09,0.0,3.0,5.0,7.0,9.0,1.0,5.0,1.0,9.0,2.0,2.0,0.0,0.0,6.0,5.0,20.0,1041.25,2088.25,20900.75,41.71,1.0,4.0,2.0,1.0,6.0,2.0,0.0,8.0,6.0,9.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,5.0,5.0,1.0,483.0,683.0,4809.0,16.32,8.0,3.0,6.0,0.0,6.0,7.0,6.0,1.0,9.0,8.0,3.0,0.0,8.0,7.0,1.0,5.0,5.0,6.0,0.0,7.0,1.0,8.0,9.0,1.0,2.0,4.0,2.0,0.0,1.0,2.0
2021-06-05,18.0,2108.0,8537.33,34236.0,69.34,5.0,3.0,4.0,1.0,7.0,2.0,1274.0,5058.0,25392.0,43.49,6.0,5.0,4.0,8.0,2.0,8.0,9.0,8.0,3.0,4.0,2.0,1301.0,4462.0,20022.0,24.88,9.0,8.0,0.0,3.0,9.0,5.0,2.0,1.0,3.0,4.0,2.0,1.0,3.0,9.0,0.0,6.0,7.0,0.0,9.0,1.0,5.0,9.0,4.0,3.0,3.0,1.0,8.0,2.0,5.0,8.0,17.0,880.25,1610.0,11806.25,31.56,7.0,223.0,330.0,1939.0,14.23,1.0,1062.0,2392.0,13361.0,14.84,2.0,8.0,1.0,3.0,0.0,4.0,1.0,7.0,7.0,2.0,4.0,7.0,1.0,6.0,1.0,2.0,8.0,8.0,8.0,3.0,8.0,5.0,7.0,8.0,8.0,10.0,223.0,334.0,1945.0,13.23,5.0,5.0,1.0,7.0,2.0,0.0,8.0,8.0,9.0,1.0,2.0,2.0,1.0,9.0,6.0
2021-06-06,17.0,2989.0,9745.0,43875.0,51.870000000000005,9.0,0.0,0.0,3.0,1.0,0.0,143.0,936.0,3165.0,23.0,5.0,3.0,3.0,3.0,9.0,8.0,7.0,2.0,0.0,1.0,7.0,9.0,0.0,2.0,7.0,2.0,3.0,5.0,4.0,7.0,2.0,2.0,8.0,4.0,1.0,9.0,8.0,0.0,9.0,9.0,4.0,8.0,7.0,5.0,5.0,1.0,6.0,9.0,8.0,4.0,4.0,2.0,9.0,6.0,8.0,3.0,252.0,852.0,2501.0,8.0,7.0,5.0,7.0,4.0,9.0,9.0,2.0,4.0,8.0,9.0,0.0,5.0,0.0,3.0,6.0,2.0,2.0,5.0,0.0,6.0,4.0,9.0,3.0,8.0,4.0,8.0,6.0,5.0,0.0,9.0,1.0,9.0,2.0,5.0,0.0,4.0,2.0,5.0,2.0,8.0,0.0,2.0,1.0,5.0,0.0,5.0,9.0,4.0,1.0,6.0,4.0,1.0,5.0,7.0,8.0
2021-06-07,5.0,2694.0,9064.67,53014.67,49.95,9.0,8.0,4.0,0.0,0.0,0.0,110.0,973.0,4639.0,9.0,5.0,1.0,9.0,0.0,8.0,9.0,857.0,3630.0,16546.0,28.73,1.0,1.0,5.0,5.0,3.0,1.0,6.0,5.0,3.0,0.0,2.0,0.0,7.0,2.0,3.0,3.0,9.0,7.0,8.0,8.0,2.0,4.0,8.0,9.0,6.0,0.0,1.0,8.0,6.0,8.0,9.0,4.0,0.0,0.0,0.0,20.0,1200.0,1575.67,9139.33,32.11,1.0,9.0,9.0,2.0,5.0,1.0,9.0,0.0,6.0,9.0,2.0,7.0,8.0,9.0,7.0,5.0,9.0,1.0,1.0,0.0,6.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,5.0,6.0,7.0,8.0,9.0,4.0,8.0,8.0,3.0,9.0,3.0,1.0,3.0,7.0,2.0,8.0,2.0,4.0,8.0,3.0,6.0,6.0,7.0,5.0,1.0
2021-06-08,5.0,2366.0,6737.67,44022.67,37.15,6.0,5.0,9.0,5.0,8.0,8.0,896.0,4420.0,19797.5,40.57,2.0,9.0,3.0,7.0,8.0,0.0,4.0,6.0,1.0,1.0,4.0,2.0,3.0,4.0,7.0,0.0,2.0,5.0,0.0,8.0,7.0,3.0,0.0,6.0,1.0,9.0,1.0,8.0,6.0,7.0,7.0,1.0,5.0,2.0,6.0,9.0,9.0,2.0,9.0,7.0,1.0,0.0,5.0,9.0,5.0,17.0,842.0,2047.0,10811.0,40.32,4.0,1.0,0.0,2.0,2.0,7.0,1.0,8.0,3.0,4.0,1.0,8.0,5.0,0.0,8.0,5.0,6.0,5.0,8.0,5.0,7.0,5.0,4.0,4.0,1.0,4.0,1.0,6.0,5.0,6.0,8.0,1.0,7.0,4.0,7.0,0.0,8.0,3.0,4.0,6.0,9.0,3.0,0.0,3.0,0.0,4.0,1.0,1.0,9.0,3.0,7.0,1.0,5.0,3.0,7.0
2021-06-09,17.0,1687.6,4924.6,29108.2,76.06,7.0,3.0,7.0,6.0,5.0,10.0,613.0,3245.33,13897.0,46.89,5.0,8.0,1.0,1.0,3.0,6.0,4.0,6.0,6.0,1.0,6.0,1.0,3.0,9.0,2.0,7.0,6.0,8.0,9.0,2.0,6.0,4.0,2.0,8.0,7.0,4.0,4.0,8.0,3.0,5.0,7.0,0.0,5.0,9.0,8.0,6.0,0.0,4.0,3.0,8.0,6.0,9.0,5.0,6.0,8.0,21.0,1533.46,2858.77,22674.77,55.93,1.0,0.0,4.0,2.0,6.0,9.0,1569.86,3077.43,27739.71,39.24,4.0,3415.0,5733.5,49410.0,18.37,6.0,130.0,357.0,2443.0,28.5,9.0,2.0,9.0,0.0,7.0,10.0,1247.0,3312.0,30305.0,30.01,1.0,0.0,2.0,2.0,8.0,10.0,462.0,700.0,7610.0,20.08,1.0,8.0,7.0,4.0,3.0,7.0,7.0,6.0,8.0,7.0,8.0,2.0,3.0,9.0,2.0
2021-06-10,18.0,2896.78,8351.220000000001,48479.44,56.7,3.0,1.0,7.0,4.0,9.0,10.0,767.0,2640.0,17467.0,33.39,8.0,6.0,9.0,4.0,5.0,5.0,6.0,6.0,0.0,0.0,1.0,302.0,1326.0,7902.0,33.28,4.0,5.0,4.0,0.0,8.0,5.0,1.0,3.0,9.0,0.0,9.0,8.0,1.0,5.0,3.0,8.0,9.0,4.0,0.0,6.0,6.0,5.0,2.0,8.0,4.0,0.0,6.0,8.0,8.0,8.0,15.0,762.71,2193.4300000000003,13662.14,53.56,6.0,5.0,2.0,1.0,9.0,3.0,5.0,1.0,0.0,3.0,6.0,723.0,3523.0,20942.0,40.83,8.0,8.0,8.0,7.0,2.0,5.0,4.0,8.0,8.0,0.0,4.0,1.0,3.0,8.0,6.0,4.0,2.0,0.0,4.0,4.0,5.0,7.0,7.0,9.0,8.0,3.0,8.0,1.0,9.0,0.0,8.0,4.0,1.0,6.0,5.0,3.0,1.0,1.0,3.0,7.0
2021-06-11,15.0,3386.0,7794.4,34845.2,54.52,1.0,0.0,7.0,6.0,9.0,3.0,81.0,1210.0,5824.0,8.0,5.0,3.0,9.0,0.0,6.0,7.0,9.0,9.0,6.0,1.0,7.0,839.5,3545.5,19286.0,32.739999999999995,4.0,8.0,1.0,6.0,1.0,6.0,4.0,6.0,8.0,9.0,7.0,8.0,8.0,8.0,8.0,6.0,6.0,9.0,7.0,0.0,9.0,3.0,3.0,7.0,9.0,5.0,6.0,3.0,5.0,9.0,31.0,472.44,889.94,6736.5,45.38,4.0,233.67,323.0,2414.67,20.96,3.0,148.67,428.67,4450.67,41.05,3.0,8.0,0.0,6.0,4.0,6.0,231.67,417.67,2969.0,32.28,2.0,0.0,2.0,3.0,0.0,1.0,117.0,302.0,2350.0,24.22,5.0,5.0,2.0,9.0,3.0,5.0,7.0,0.0,4.0,8.0,4.0,199.0,516.0,4817.0,34.77,2.0,7.0,7.0,6.0,2.0,1.0,8.0,4.0,7.0,0.0
2021-06-12,15.0,5309.5,12430.25,70858.0,54.09,7.0,9.0,8.0,0.0,0.0,10.0,151.0,670.0,5219.0,19.0,2.0,8.0,4.0,1.0,1.0,0.0,5.0,4.0,5.0,0.0,5.0,4.0,8.0,5.0,5.0,4.0,0.0,0.0,6.0,2.0,1.0,4.0,3.0,3.0,4.0,3.0,7.0,8.0,7.0,1.0,5.0,2.0,9.0,6.0,7.0,0.0,8.0,3.0,9.0,8.0,0.0,0.0,0.0,1.0,2.0,32.0,1140.17,2171.25,20088.17,37.38,8.0,5.0,2.0,0.0,5.0,12.0,2411.67,5080.33,39991.33,20.22,5.0,2218.0,1416.0,16871.0,10.27,3.0,5.0,9.0,5.0,5.0,0.0,6.0,3.0,3.0,1.0,4.0,8.0,1.0,5.0,7.0,5.0,4.0,0.0,6.0,2.0,0.0,2.0,0.0,2.0,5.0,8.0,0.0,2.0,2.0,7.0,2.0,3.0,1.0,5.0,2.0,1.0,4.0,3.0,6.0,1.0
